id,product_id,fact_type,fact_info
635,362,eu,"[{""calories"":351,""protein"":253,""fat"":211,""fiber"":111,""carbs"":47}]"
636,90,faucibus,"[{""calories"":269,""protein"":142,""fat"":69,""fiber"":84,""carbs"":53},{""calories"":285,""protein"":269,""fat"":262,""fiber"":154,""carbs"":145}]"
637,434,sapien,"[{""calories"":390,""protein"":112,""fat"":313,""fiber"":343,""carbs"":114},{""calories"":10,""protein"":26,""fat"":107,""fiber"":57,""carbs"":190},{""calories"":257,""protein"":357,""fat"":262,""fiber"":3,""carbs"":214},{""calories"":209,""protein"":5,""fat"":310,""fiber"":103,""carbs"":228},{""calories"":222,""protein"":211,""fat"":327,""fiber"":46,""carbs"":126}]"
638,891,sit,"[{""calories"":350,""protein"":96,""fat"":143,""fiber"":27,""carbs"":139}]"
639,861,nascetur,"[{""calories"":268,""protein"":157,""fat"":228,""fiber"":355,""carbs"":239},{""calories"":379,""protein"":287,""fat"":162,""fiber"":352,""carbs"":354}]"
640,389,convallis,"[{""calories"":319,""protein"":185,""fat"":100,""fiber"":67,""carbs"":230},{""calories"":186,""protein"":317,""fat"":83,""fiber"":318,""carbs"":244}]"
641,300,sed,"[{""calories"":144,""protein"":1,""fat"":310,""fiber"":296,""carbs"":47}]"
642,744,praesent,"[{""calories"":332,""protein"":155,""fat"":358,""fiber"":64,""carbs"":395},{""calories"":147,""protein"":196,""fat"":71,""fiber"":354,""carbs"":112},{""calories"":251,""protein"":397,""fat"":345,""fiber"":278,""carbs"":169},{""calories"":126,""protein"":354,""fat"":350,""fiber"":269,""carbs"":74},{""calories"":319,""protein"":322,""fat"":82,""fiber"":164,""carbs"":360}]"
643,816,augue,"[{""calories"":390,""protein"":243,""fat"":365,""fiber"":358,""carbs"":322},{""calories"":339,""protein"":3,""fat"":389,""fiber"":362,""carbs"":116},{""calories"":41,""protein"":236,""fat"":27,""fiber"":377,""carbs"":64},{""calories"":322,""protein"":242,""fat"":313,""fiber"":329,""carbs"":150}]"
644,984,ante,"[{""calories"":264,""protein"":336,""fat"":225,""fiber"":118,""carbs"":270},{""calories"":222,""protein"":224,""fat"":138,""fiber"":160,""carbs"":343},{""calories"":387,""protein"":389,""fat"":60,""fiber"":209,""carbs"":157},{""calories"":309,""protein"":82,""fat"":301,""fiber"":264,""carbs"":94},{""calories"":139,""protein"":60,""fat"":290,""fiber"":376,""carbs"":42}]"
645,379,mattis,"[{""calories"":15,""protein"":373,""fat"":72,""fiber"":117,""carbs"":223},{""calories"":349,""protein"":218,""fat"":183,""fiber"":15,""carbs"":203},{""calories"":281,""protein"":293,""fat"":140,""fiber"":227,""carbs"":132},{""calories"":14,""protein"":260,""fat"":272,""fiber"":193,""carbs"":386},{""calories"":127,""protein"":227,""fat"":71,""fiber"":312,""carbs"":366}]"
646,760,amet,"[{""calories"":4,""protein"":306,""fat"":274,""fiber"":139,""carbs"":244},{""calories"":26,""protein"":210,""fat"":5,""fiber"":143,""carbs"":317},{""calories"":132,""protein"":304,""fat"":16,""fiber"":245,""carbs"":196},{""calories"":141,""protein"":138,""fat"":59,""fiber"":278,""carbs"":317},{""calories"":149,""protein"":45,""fat"":298,""fiber"":209,""carbs"":6}]"
647,543,imperdiet,"[{""calories"":299,""protein"":35,""fat"":229,""fiber"":97,""carbs"":83},{""calories"":299,""protein"":316,""fat"":84,""fiber"":312,""carbs"":9},{""calories"":91,""protein"":182,""fat"":323,""fiber"":358,""carbs"":57},{""calories"":82,""protein"":241,""fat"":86,""fiber"":25,""carbs"":190},{""calories"":107,""protein"":328,""fat"":399,""fiber"":50,""carbs"":205}]"
648,873,donec,[]
649,58,adipiscing,"[{""calories"":361,""protein"":386,""fat"":367,""fiber"":386,""carbs"":107},{""calories"":335,""protein"":222,""fat"":283,""fiber"":65,""carbs"":83},{""calories"":129,""protein"":347,""fat"":246,""fiber"":368,""carbs"":182}]"
650,775,justo,"[{""calories"":256,""protein"":54,""fat"":191,""fiber"":114,""carbs"":395},{""calories"":158,""protein"":87,""fat"":195,""fiber"":213,""carbs"":232},{""calories"":389,""protein"":123,""fat"":108,""fiber"":68,""carbs"":332}]"
651,648,eu,[]
652,651,vulputate,"[{""calories"":330,""protein"":157,""fat"":63,""fiber"":332,""carbs"":227}]"
653,718,laoreet,"[{""calories"":194,""protein"":274,""fat"":396,""fiber"":394,""carbs"":394},{""calories"":91,""protein"":179,""fat"":276,""fiber"":228,""carbs"":313},{""calories"":61,""protein"":274,""fat"":256,""fiber"":320,""carbs"":156}]"
654,679,nunc,"[{""calories"":90,""protein"":339,""fat"":36,""fiber"":193,""carbs"":43},{""calories"":335,""protein"":207,""fat"":190,""fiber"":45,""carbs"":134},{""calories"":171,""protein"":166,""fat"":137,""fiber"":213,""carbs"":371}]"
655,609,odio,[]
656,599,suscipit,"[{""calories"":75,""protein"":35,""fat"":51,""fiber"":183,""carbs"":7},{""calories"":69,""protein"":139,""fat"":68,""fiber"":130,""carbs"":225},{""calories"":131,""protein"":27,""fat"":29,""fiber"":94,""carbs"":347},{""calories"":177,""protein"":302,""fat"":323,""fiber"":307,""carbs"":318}]"
657,346,lacinia,"[{""calories"":282,""protein"":234,""fat"":87,""fiber"":341,""carbs"":282},{""calories"":11,""protein"":115,""fat"":5,""fiber"":379,""carbs"":134},{""calories"":335,""protein"":145,""fat"":185,""fiber"":85,""carbs"":389},{""calories"":196,""protein"":11,""fat"":205,""fiber"":132,""carbs"":214},{""calories"":391,""protein"":288,""fat"":316,""fiber"":94,""carbs"":316}]"
658,910,in,"[{""calories"":184,""protein"":297,""fat"":351,""fiber"":2,""carbs"":67},{""calories"":61,""protein"":41,""fat"":261,""fiber"":310,""carbs"":347}]"
659,465,congue,[]
660,989,quis,"[{""calories"":263,""protein"":299,""fat"":130,""fiber"":108,""carbs"":261},{""calories"":5,""protein"":37,""fat"":84,""fiber"":225,""carbs"":228}]"
661,228,quis,"[{""calories"":82,""protein"":181,""fat"":193,""fiber"":396,""carbs"":173},{""calories"":385,""protein"":11,""fat"":152,""fiber"":210,""carbs"":201},{""calories"":254,""protein"":136,""fat"":190,""fiber"":98,""carbs"":69},{""calories"":2,""protein"":70,""fat"":144,""fiber"":205,""carbs"":390}]"
662,864,velit,"[{""calories"":67,""protein"":346,""fat"":314,""fiber"":279,""carbs"":63},{""calories"":196,""protein"":330,""fat"":90,""fiber"":166,""carbs"":141},{""calories"":54,""protein"":256,""fat"":65,""fiber"":233,""carbs"":248},{""calories"":178,""protein"":389,""fat"":136,""fiber"":269,""carbs"":178}]"
663,926,ornare,"[{""calories"":10,""protein"":385,""fat"":161,""fiber"":373,""carbs"":41},{""calories"":48,""protein"":179,""fat"":358,""fiber"":290,""carbs"":122},{""calories"":365,""protein"":45,""fat"":91,""fiber"":98,""carbs"":384}]"
664,588,nullam,[]
665,107,donec,"[{""calories"":326,""protein"":269,""fat"":109,""fiber"":211,""carbs"":30},{""calories"":44,""protein"":52,""fat"":192,""fiber"":41,""carbs"":160},{""calories"":271,""protein"":188,""fat"":305,""fiber"":331,""carbs"":165},{""calories"":260,""protein"":380,""fat"":39,""fiber"":335,""carbs"":35},{""calories"":141,""protein"":321,""fat"":396,""fiber"":100,""carbs"":279}]"
666,226,at,"[{""calories"":364,""protein"":156,""fat"":383,""fiber"":234,""carbs"":349},{""calories"":268,""protein"":376,""fat"":177,""fiber"":62,""carbs"":375},{""calories"":362,""protein"":315,""fat"":380,""fiber"":141,""carbs"":162},{""calories"":221,""protein"":39,""fat"":106,""fiber"":207,""carbs"":258}]"
667,995,integer,"[{""calories"":150,""protein"":137,""fat"":335,""fiber"":253,""carbs"":278},{""calories"":49,""protein"":158,""fat"":233,""fiber"":13,""carbs"":34},{""calories"":35,""protein"":284,""fat"":12,""fiber"":200,""carbs"":153}]"
668,958,habitasse,"[{""calories"":20,""protein"":169,""fat"":129,""fiber"":383,""carbs"":136},{""calories"":180,""protein"":167,""fat"":57,""fiber"":160,""carbs"":113},{""calories"":306,""protein"":247,""fat"":352,""fiber"":147,""carbs"":181},{""calories"":342,""protein"":355,""fat"":169,""fiber"":220,""carbs"":265},{""calories"":381,""protein"":149,""fat"":183,""fiber"":213,""carbs"":22}]"
669,423,a,"[{""calories"":90,""protein"":52,""fat"":75,""fiber"":300,""carbs"":205},{""calories"":207,""protein"":289,""fat"":69,""fiber"":368,""carbs"":54},{""calories"":251,""protein"":279,""fat"":16,""fiber"":172,""carbs"":273}]"
670,644,sit,[]
671,699,urna,"[{""calories"":31,""protein"":378,""fat"":325,""fiber"":195,""carbs"":327},{""calories"":67,""protein"":3,""fat"":4,""fiber"":148,""carbs"":141},{""calories"":27,""protein"":11,""fat"":193,""fiber"":130,""carbs"":381},{""calories"":220,""protein"":263,""fat"":236,""fiber"":9,""carbs"":271}]"
672,557,nullam,"[{""calories"":392,""protein"":341,""fat"":391,""fiber"":267,""carbs"":364},{""calories"":356,""protein"":190,""fat"":159,""fiber"":135,""carbs"":48},{""calories"":390,""protein"":186,""fat"":192,""fiber"":374,""carbs"":276},{""calories"":154,""protein"":391,""fat"":21,""fiber"":99,""carbs"":337}]"
673,581,semper,"[{""calories"":146,""protein"":77,""fat"":215,""fiber"":187,""carbs"":230},{""calories"":276,""protein"":32,""fat"":161,""fiber"":286,""carbs"":272},{""calories"":315,""protein"":136,""fat"":136,""fiber"":266,""carbs"":293},{""calories"":302,""protein"":62,""fat"":326,""fiber"":293,""carbs"":148},{""calories"":94,""protein"":352,""fat"":237,""fiber"":181,""carbs"":9}]"
674,358,sapien,"[{""calories"":200,""protein"":222,""fat"":269,""fiber"":349,""carbs"":44},{""calories"":335,""protein"":117,""fat"":291,""fiber"":337,""carbs"":131},{""calories"":179,""protein"":270,""fat"":239,""fiber"":267,""carbs"":14}]"
675,706,ante,"[{""calories"":235,""protein"":89,""fat"":191,""fiber"":285,""carbs"":164},{""calories"":347,""protein"":326,""fat"":44,""fiber"":229,""carbs"":246},{""calories"":44,""protein"":24,""fat"":224,""fiber"":16,""carbs"":228},{""calories"":131,""protein"":347,""fat"":243,""fiber"":267,""carbs"":136}]"
676,999,duis,[]
677,919,id,"[{""calories"":61,""protein"":381,""fat"":20,""fiber"":388,""carbs"":347}]"
678,364,interdum,"[{""calories"":355,""protein"":12,""fat"":36,""fiber"":328,""carbs"":155},{""calories"":60,""protein"":190,""fat"":17,""fiber"":36,""carbs"":266},{""calories"":170,""protein"":277,""fat"":56,""fiber"":25,""carbs"":139},{""calories"":335,""protein"":137,""fat"":167,""fiber"":302,""carbs"":171}]"
679,562,id,"[{""calories"":304,""protein"":185,""fat"":338,""fiber"":175,""carbs"":14},{""calories"":211,""protein"":31,""fat"":43,""fiber"":272,""carbs"":264}]"
680,756,tortor,"[{""calories"":177,""protein"":155,""fat"":206,""fiber"":271,""carbs"":213},{""calories"":307,""protein"":189,""fat"":237,""fiber"":288,""carbs"":68},{""calories"":285,""protein"":205,""fat"":246,""fiber"":144,""carbs"":300}]"
681,841,at,"[{""calories"":314,""protein"":257,""fat"":79,""fiber"":94,""carbs"":351},{""calories"":181,""protein"":353,""fat"":260,""fiber"":126,""carbs"":107},{""calories"":19,""protein"":45,""fat"":74,""fiber"":204,""carbs"":154}]"
682,698,massa,"[{""calories"":344,""protein"":80,""fat"":260,""fiber"":115,""carbs"":108},{""calories"":25,""protein"":42,""fat"":176,""fiber"":76,""carbs"":314},{""calories"":270,""protein"":47,""fat"":317,""fiber"":141,""carbs"":67},{""calories"":144,""protein"":392,""fat"":397,""fiber"":185,""carbs"":369},{""calories"":169,""protein"":25,""fat"":248,""fiber"":305,""carbs"":79}]"
683,363,in,"[{""calories"":85,""protein"":350,""fat"":318,""fiber"":320,""carbs"":269},{""calories"":1,""protein"":123,""fat"":107,""fiber"":150,""carbs"":272}]"
684,533,pede,"[{""calories"":159,""protein"":50,""fat"":9,""fiber"":285,""carbs"":15},{""calories"":277,""protein"":329,""fat"":113,""fiber"":276,""carbs"":89},{""calories"":132,""protein"":46,""fat"":383,""fiber"":341,""carbs"":66},{""calories"":174,""protein"":254,""fat"":370,""fiber"":28,""carbs"":367},{""calories"":253,""protein"":45,""fat"":198,""fiber"":365,""carbs"":313}]"
685,272,vivamus,"[{""calories"":31,""protein"":128,""fat"":365,""fiber"":304,""carbs"":55},{""calories"":168,""protein"":368,""fat"":72,""fiber"":364,""carbs"":231},{""calories"":59,""protein"":16,""fat"":23,""fiber"":156,""carbs"":153}]"
686,163,auctor,"[{""calories"":48,""protein"":305,""fat"":33,""fiber"":153,""carbs"":7},{""calories"":79,""protein"":164,""fat"":84,""fiber"":61,""carbs"":169}]"
687,673,nisl,"[{""calories"":37,""protein"":21,""fat"":180,""fiber"":217,""carbs"":108}]"
688,467,duis,"[{""calories"":69,""protein"":178,""fat"":243,""fiber"":385,""carbs"":339},{""calories"":194,""protein"":45,""fat"":367,""fiber"":88,""carbs"":20},{""calories"":77,""protein"":219,""fat"":305,""fiber"":242,""carbs"":18},{""calories"":291,""protein"":314,""fat"":6,""fiber"":320,""carbs"":258},{""calories"":42,""protein"":335,""fat"":397,""fiber"":173,""carbs"":367}]"
689,967,suscipit,"[{""calories"":314,""protein"":150,""fat"":127,""fiber"":9,""carbs"":87},{""calories"":130,""protein"":374,""fat"":262,""fiber"":299,""carbs"":105}]"
690,7,diam,"[{""calories"":84,""protein"":303,""fat"":122,""fiber"":243,""carbs"":61},{""calories"":153,""protein"":33,""fat"":78,""fiber"":237,""carbs"":331},{""calories"":19,""protein"":252,""fat"":175,""fiber"":243,""carbs"":324},{""calories"":120,""protein"":317,""fat"":254,""fiber"":195,""carbs"":363}]"
691,115,tempor,"[{""calories"":10,""protein"":33,""fat"":274,""fiber"":332,""carbs"":269},{""calories"":332,""protein"":104,""fat"":204,""fiber"":317,""carbs"":50}]"
692,955,phasellus,"[{""calories"":118,""protein"":399,""fat"":266,""fiber"":48,""carbs"":94},{""calories"":97,""protein"":343,""fat"":17,""fiber"":197,""carbs"":352}]"
693,508,semper,"[{""calories"":100,""protein"":250,""fat"":356,""fiber"":244,""carbs"":59},{""calories"":19,""protein"":316,""fat"":356,""fiber"":195,""carbs"":303},{""calories"":183,""protein"":398,""fat"":378,""fiber"":340,""carbs"":100}]"
694,354,ipsum,"[{""calories"":59,""protein"":140,""fat"":123,""fiber"":235,""carbs"":8},{""calories"":107,""protein"":255,""fat"":271,""fiber"":211,""carbs"":256},{""calories"":92,""protein"":217,""fat"":76,""fiber"":33,""carbs"":43},{""calories"":143,""protein"":267,""fat"":338,""fiber"":305,""carbs"":365},{""calories"":20,""protein"":159,""fat"":281,""fiber"":33,""carbs"":332}]"
695,982,pede,"[{""calories"":88,""protein"":377,""fat"":167,""fiber"":96,""carbs"":247},{""calories"":208,""protein"":37,""fat"":153,""fiber"":64,""carbs"":303}]"
696,954,in,"[{""calories"":185,""protein"":226,""fat"":181,""fiber"":267,""carbs"":305},{""calories"":379,""protein"":348,""fat"":211,""fiber"":168,""carbs"":225},{""calories"":267,""protein"":57,""fat"":328,""fiber"":318,""carbs"":155},{""calories"":59,""protein"":360,""fat"":241,""fiber"":337,""carbs"":151},{""calories"":22,""protein"":268,""fat"":72,""fiber"":175,""carbs"":8}]"
697,8,porttitor,"[{""calories"":62,""protein"":382,""fat"":14,""fiber"":168,""carbs"":10}]"
698,737,parturient,"[{""calories"":104,""protein"":250,""fat"":113,""fiber"":342,""carbs"":82},{""calories"":205,""protein"":260,""fat"":44,""fiber"":133,""carbs"":162},{""calories"":75,""protein"":24,""fat"":130,""fiber"":13,""carbs"":219}]"
699,852,id,"[{""calories"":115,""protein"":158,""fat"":335,""fiber"":203,""carbs"":258},{""calories"":127,""protein"":27,""fat"":217,""fiber"":98,""carbs"":343},{""calories"":109,""protein"":246,""fat"":294,""fiber"":156,""carbs"":361}]"
700,168,in,"[{""calories"":301,""protein"":129,""fat"":366,""fiber"":48,""carbs"":70}]"
701,767,integer,"[{""calories"":125,""protein"":234,""fat"":343,""fiber"":379,""carbs"":377}]"
702,745,vulputate,"[{""calories"":84,""protein"":114,""fat"":298,""fiber"":362,""carbs"":98}]"
703,15,morbi,"[{""calories"":263,""protein"":328,""fat"":325,""fiber"":206,""carbs"":225},{""calories"":328,""protein"":149,""fat"":71,""fiber"":126,""carbs"":260},{""calories"":107,""protein"":333,""fat"":127,""fiber"":51,""carbs"":155}]"
704,462,pede,"[{""calories"":72,""protein"":137,""fat"":358,""fiber"":38,""carbs"":267},{""calories"":88,""protein"":276,""fat"":53,""fiber"":35,""carbs"":144}]"
705,786,nisi,"[{""calories"":390,""protein"":102,""fat"":357,""fiber"":104,""carbs"":327},{""calories"":287,""protein"":75,""fat"":85,""fiber"":249,""carbs"":311}]"
706,479,vitae,"[{""calories"":350,""protein"":213,""fat"":29,""fiber"":159,""carbs"":95},{""calories"":76,""protein"":281,""fat"":331,""fiber"":6,""carbs"":25},{""calories"":215,""protein"":188,""fat"":187,""fiber"":241,""carbs"":161},{""calories"":30,""protein"":127,""fat"":251,""fiber"":157,""carbs"":230}]"
707,381,magna,"[{""calories"":227,""protein"":32,""fat"":228,""fiber"":2,""carbs"":307},{""calories"":178,""protein"":211,""fat"":165,""fiber"":160,""carbs"":330},{""calories"":49,""protein"":26,""fat"":312,""fiber"":29,""carbs"":188},{""calories"":38,""protein"":245,""fat"":160,""fiber"":214,""carbs"":202},{""calories"":56,""protein"":361,""fat"":368,""fiber"":125,""carbs"":323}]"
708,394,arcu,[]
709,150,odio,"[{""calories"":249,""protein"":62,""fat"":361,""fiber"":355,""carbs"":29}]"
710,38,mauris,"[{""calories"":171,""protein"":170,""fat"":309,""fiber"":166,""carbs"":369},{""calories"":162,""protein"":13,""fat"":353,""fiber"":175,""carbs"":165},{""calories"":25,""protein"":364,""fat"":204,""fiber"":258,""carbs"":189},{""calories"":48,""protein"":367,""fat"":126,""fiber"":182,""carbs"":344}]"
711,656,habitasse,"[{""calories"":376,""protein"":174,""fat"":207,""fiber"":377,""carbs"":286},{""calories"":29,""protein"":186,""fat"":84,""fiber"":22,""carbs"":149}]"
712,774,aliquet,"[{""calories"":343,""protein"":263,""fat"":250,""fiber"":215,""carbs"":124},{""calories"":377,""protein"":205,""fat"":156,""fiber"":144,""carbs"":147},{""calories"":63,""protein"":10,""fat"":321,""fiber"":264,""carbs"":347},{""calories"":352,""protein"":151,""fat"":203,""fiber"":287,""carbs"":271}]"
713,781,in,"[{""calories"":180,""protein"":19,""fat"":311,""fiber"":72,""carbs"":260}]"
714,955,nunc,[]
715,912,at,"[{""calories"":374,""protein"":272,""fat"":252,""fiber"":186,""carbs"":28},{""calories"":213,""protein"":244,""fat"":19,""fiber"":112,""carbs"":268},{""calories"":79,""protein"":138,""fat"":22,""fiber"":48,""carbs"":59}]"
716,7,ut,"[{""calories"":272,""protein"":390,""fat"":221,""fiber"":174,""carbs"":388},{""calories"":26,""protein"":342,""fat"":302,""fiber"":52,""carbs"":390},{""calories"":249,""protein"":345,""fat"":7,""fiber"":215,""carbs"":83},{""calories"":42,""protein"":77,""fat"":307,""fiber"":352,""carbs"":200}]"
717,908,ut,"[{""calories"":155,""protein"":249,""fat"":321,""fiber"":357,""carbs"":235},{""calories"":121,""protein"":328,""fat"":386,""fiber"":237,""carbs"":53}]"
718,775,diam,"[{""calories"":327,""protein"":115,""fat"":312,""fiber"":283,""carbs"":191}]"
719,267,rutrum,"[{""calories"":173,""protein"":16,""fat"":279,""fiber"":249,""carbs"":64}]"
720,61,ligula,"[{""calories"":14,""protein"":293,""fat"":48,""fiber"":324,""carbs"":275},{""calories"":39,""protein"":40,""fat"":311,""fiber"":299,""carbs"":336},{""calories"":153,""protein"":328,""fat"":306,""fiber"":156,""carbs"":270},{""calories"":277,""protein"":38,""fat"":154,""fiber"":237,""carbs"":334},{""calories"":1,""protein"":273,""fat"":142,""fiber"":380,""carbs"":42}]"
